RCID,PRIM,GRUP,OBJL,RVER,AGEN,FIDN,FIDS,LNAM,LNAM_REFS,FFPT_RIND,DRVAL1,DRVAL2,QUASOU,SOUACC,VERDAT,INFORM,NINFOM,NTXTDS,SCAMAX,SCAMIN,TXTDSC,RECDAT,RECIND,SORDAT,SORIND
1390,2,2,42,1,550,115120384,1287,022606DC99000507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1391,2,2,42,1,550,115120387,1287,022606DC99030507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1392,2,2,42,1,550,115120390,1287,022606DC99060507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1393,2,2,42,1,550,115120393,1287,022606DC99090507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1394,2,2,42,1,550,115120400,1287,022606DC99100507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1395,2,2,42,1,550,115120403,1287,022606DC99130507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1396,2,2,42,1,550,115120406,1287,022606DC99160507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1397,2,2,42,1,550,115120409,1287,022606DC99190507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1398,2,2,42,1,550,115120413,1287,022606DC991D0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1399,2,2,42,1,550,115120416,1287,022606DC99200507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1400,2,2,42,1,550,115120419,1287,022606DC99230507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1401,2,2,42,1,550,115120422,1287,022606DC99260507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1402,2,2,42,1,550,115120425,1287,022606DC99290507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1403,2,2,42,1,550,115120428,1287,022606DC992C0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1404,2,2,42,1,550,115120432,1287,022606DC99300507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1405,2,2,42,1,550,115120435,1287,022606DC99330507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1406,2,2,42,1,550,115120438,1287,022606DC99360507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1407,2,2,42,1,550,115120441,1287,022606DC99390507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1408,2,2,42,1,550,115120445,1287,022606DC993D0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1409,2,2,42,1,550,115120449,1287,022606DC99410507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1410,2,2,42,1,550,115120452,1287,022606DC99440507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1411,2,2,42,1,550,115120455,1287,022606DC99470507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1412,2,2,42,1,550,115120458,1287,022606DC994A0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1413,2,2,42,1,550,115120465,1287,022606DC99510507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1414,2,2,42,1,550,115120468,1287,022606DC99540507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1415,2,2,42,1,550,115120472,1287,022606DC99580507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1416,2,2,42,1,550,115120476,1287,022606DC995C0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1417,2,2,42,1,550,115120479,1287,022606DC995F0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1418,2,2,42,1,550,115120516,1287,022606DC99840507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1419,2,2,42,1,550,115120519,1287,022606DC99870507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1420,2,2,42,1,550,115120523,1287,022606DC998B0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1421,2,2,42,1,550,115120528,1287,022606DC99900507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1422,2,2,42,1,550,115120531,1287,022606DC99930507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1423,2,2,42,1,550,115120534,1287,022606DC99960507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1424,2,2,42,1,550,115120537,1287,022606DC99990507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1425,2,2,42,1,550,115120551,1287,022606DC99A70507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1426,2,2,42,1,550,115120557,1287,022606DC99AD0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1427,2,2,42,1,550,115120560,1287,022606DC99B00507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1428,2,2,42,1,550,115120565,1287,022606DC99B50507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1429,2,2,42,1,550,115120569,1287,022606DC99B90507,,,3.65,10.36,,,,,,,,45000,,,,,"US,US"
1430,3,1,42,1,550,175398211,1080,02260A745D430438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1431,3,1,42,1,550,175398224,1080,02260A745D500438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1432,3,1,42,1,550,175398352,1080,02260A745DD00438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1433,3,1,42,1,550,175398365,1080,02260A745DDD0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1434,3,1,42,1,550,175398379,1080,02260A745DEB0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1435,3,1,42,1,550,175398393,1080,02260A745DF90438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1436,3,1,42,1,550,175398429,1080,02260A745E1D0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1437,3,1,42,1,550,175398442,1080,02260A745E2A0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1438,3,1,42,1,550,175398456,1080,02260A745E380438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1439,3,1,42,1,550,175398469,1080,02260A745E450438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1440,3,1,42,1,550,175398494,1080,02260A745E5E0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1441,3,1,42,1,550,175398507,1080,02260A745E6B0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1442,3,1,42,1,550,175398520,1080,02260A745E780438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1443,3,1,42,1,550,175398547,1080,02260A745E930438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1444,3,1,42,1,550,175398561,1080,02260A745EA10438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1445,3,1,42,1,550,175398602,1080,02260A745ECA0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1446,3,1,42,1,550,175398644,1080,02260A745EF40438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1447,3,1,42,1,550,175398685,1080,02260A745F1D0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1448,3,1,42,1,550,175398699,1080,02260A745F2B0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1449,3,1,42,1,550,175398921,1080,02260A7460090438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1450,3,1,42,1,550,175401312,1080,02260A7469600438,,,5.48,9.14,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1451,3,1,42,1,550,175401327,1080,02260A74696F0438,,,5.48,9.14,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1452,3,1,42,1,550,175401373,1080,02260A74699D0438,,,9.14,14.32,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1453,3,1,42,1,550,236078822,1132,02260E1246E6046C,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1454,3,1,42,1,550,236072600,1132,02260E122E98046C,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1455,3,1,42,1,550,236070615,1132,02260E1226D7046C,,,0,0.91,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1456,2,2,42,1,550,115119656,1287,022606DC96280507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1457,2,2,42,1,550,115119717,1287,022606DC96650507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1458,2,2,42,1,550,115119721,1287,022606DC96690507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1459,2,2,42,1,550,115119726,1287,022606DC966E0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1460,2,2,42,1,550,115119730,1287,022606DC96720507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1461,2,2,42,1,550,115119733,1287,022606DC96750507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1462,2,2,42,1,550,115119758,1287,022606DC968E0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1463,2,2,42,1,550,115119763,1287,022606DC96930507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1464,2,2,42,1,550,115119768,1287,022606DC96980507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1465,2,2,42,1,550,115119771,1287,022606DC969B0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1466,2,2,42,1,550,115119776,1287,022606DC96A00507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1467,2,2,42,1,550,115119780,1287,022606DC96A40507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1468,2,2,42,1,550,115119783,1287,022606DC96A70507,,,0.91,3.65,,,,,,,,45000,,,,,"US,US"
1469,2,2,42,1,550,115119786,1287,022606DC96AA0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1470,2,2,42,1,550,115119789,1287,022606DC96AD0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1471,2,2,42,1,550,115119792,1287,022606DC96B00507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1472,2,2,42,1,550,115119795,1287,022606DC96B30507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1473,2,2,42,1,550,115119798,1287,022606DC96B60507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1474,2,2,42,1,550,115119801,1287,022606DC96B90507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1475,2,2,42,1,550,115119805,1287,022606DC96BD0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1476,2,2,42,1,550,115119809,1287,022606DC96C10507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1477,2,2,42,1,550,115119812,1287,022606DC96C40507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1478,2,2,42,1,550,115119815,1287,022606DC96C70507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1479,2,2,42,1,550,115119819,1287,022606DC96CB0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1480,2,2,42,1,550,115119827,1287,022606DC96D30507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1481,2,2,42,1,550,115119833,1287,022606DC96D90507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1482,2,2,42,1,550,115119838,1287,022606DC96DE0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1483,2,2,42,1,550,115119846,1287,022606DC96E60507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1484,2,2,42,1,550,115119858,1287,022606DC96F20507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1485,2,2,42,1,550,115119862,1287,022606DC96F60507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1486,2,2,42,1,550,115119866,1287,022606DC96FA0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1487,2,2,42,1,550,115119872,1287,022606DC97000507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1488,2,2,42,1,550,115119880,1287,022606DC97080507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1489,2,2,42,1,550,115119887,1287,022606DC970F0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1490,2,2,42,1,550,115119905,1287,022606DC97210507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1491,2,2,42,1,550,115119909,1287,022606DC97250507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1492,2,2,42,1,550,115119913,1287,022606DC97290507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1493,2,2,42,1,550,115120488,1287,022606DC99680507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1494,2,2,42,1,550,115120503,1287,022606DC99770507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1495,2,2,42,1,550,115120548,1287,022606DC99A40507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1496,2,2,42,1,550,115120572,1287,022606DC99BC0507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1497,3,1,42,1,550,175398892,1080,02260A745FEC0438,,,-0.51,0,,,,,,,,,,,,19990529,"US,US,graph,chart 11322"
1498,2,2,42,1,550,115119884,1287,022606DC970C0507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1499,2,2,42,1,550,115119893,1287,022606DC97150507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1500,2,2,42,1,550,115119896,1287,022606DC97180507,,,-0.51,0,,,,,,,,45000,,,,,"US,US"
1501,2,2,42,1,550,115120512,1287,022606DC99800507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
1502,2,2,42,1,550,115120578,1287,022606DC99C20507,,,-0.51,3.65,,,,,,,,45000,,,,,"US,US"
